date0,local_ip0,remote_asn0,flows0,date1,local_ip1,remote_asn1,flows1,date2,local_ip2,remote_asn2,flows2,date3,local_ip3,remote_asn3,flows3,date4,local_ip4,remote_asn4,flows4,date5,local_ip5,remote_asn5,flows5,date6,local_ip6,remote_asn6,flows6,date7,local_ip7,remote_asn7,flows7,date8,local_ip8,remote_asn8,flows8,date9,local_ip9,remote_asn9,flows9
704,0,33774,1,704,1,20115,2,708,2,1312,84,714,3,17226,1,715,4,19742,1,709,5,14265,2,713,6,4134,2,706,7,17210,37,705,8,6459,55,705,9,31883,1
704,0,35908,1,704,1,22773,1,708,2,3561,3,714,3,23724,2,715,4,31252,1,709,5,17672,2,713,6,4230,2,706,7,17225,5,705,8,6510,5,705,9,33070,6
705,0,553,4,704,1,31094,1,708,2,4323,12,715,3,81,2,715,4,31976,84,709,5,17897,4,713,6,4766,5,706,7,17358,4,705,8,7859,3,705,9,33694,1
705,0,701,12,704,1,33651,2,708,2,5617,82,715,3,701,1,716,4,205,1,709,5,20718,5,713,6,4812,1,706,7,18924,48,705,8,8001,3,706,9,18,4
705,0,1967,1,705,1,55,2,708,2,6364,3,715,3,2152,1,716,4,3267,1,709,5,21522,2,713,6,4814,4,706,7,19024,3,705,8,8070,2,706,9,102,145
705,0,2514,1,705,1,286,3,708,2,6478,9,715,3,3320,6,716,4,3561,24,710,5,2152,2,713,6,7015,25,706,7,19306,10,705,8,8075,2,706,9,209,14
705,0,3269,2,705,1,553,1,708,2,7018,932,715,3,4134,2,716,4,4134,3,710,5,3561,1,713,6,8151,2,706,7,19535,12,705,8,9457,1,706,9,1213,4
705,0,3320,1,705,1,680,1,708,2,7132,3,715,3,4436,4,716,4,7132,15,710,5,4134,6,713,6,8972,2,706,7,21844,20,705,8,9800,2291,706,9,2152,130
705,0,3356,1,705,1,2852,2,708,2,7377,80,715,3,4812,1,716,4,8167,1,710,5,4808,6,713,6,9394,4,706,7,22822,1,705,8,10292,1,706,9,2637,1
705,0,3561,68,705,1,3265,1469,708,2,17964,99,715,3,4837,263,716,4,8560,7,710,5,4812,2,713,6,9803,2,706,7,23504,2,705,8,11078,7,706,9,2701,2
705,0,3786,1,705,1,3561,13,708,2,27431,1,715,3,5078,2,716,4,8972,1,710,5,6079,16,713,6,13488,2,706,7,25751,2,705,8,11486,50,706,9,3356,9
705,0,4134,1,705,1,4134,2,708,2,27596,2,715,3,9457,1,716,4,18302,79,710,5,7132,1,713,6,14501,1,706,7,32313,5,705,8,13749,1,706,9,3561,10
705,0,4230,2,705,1,4266,4,708,2,27696,14,715,3,9800,2,716,4,31976,84,710,5,7788,1,713,6,16206,1,706,7,33419,7,705,8,15169,395,706,9,5779,62
705,0,4323,2,705,1,4323,1,708,2,29863,4,715,3,13749,5,716,4,35005,5,710,5,8070,6,713,6,19817,1,706,7,34104,2,705,8,15598,1,706,9,6130,2
705,0,4538,4,705,1,4538,1,708,2,30099,4,715,3,14501,2,717,4,2907,19,710,5,8075,3,714,6,8,7,706,7,36347,25,705,8,21844,2,706,9,6432,23
705,0,4544,1,705,1,4766,4405,708,2,33260,4,715,3,17785,4,717,4,3267,1279,710,5,8708,1,714,6,852,4,706,7,36561,14,705,8,26101,30,706,9,6939,1
705,0,4788,1,705,1,4808,2,708,2,33651,11,715,3,19742,1,717,4,4323,1,710,5,9394,1,714,6,4134,2,707,7,3,1,705,8,26228,4,706,9,7224,9
705,0,4837,4,705,1,4837,13,709,2,81,1,716,3,205,3,717,4,5396,82,710,5,13867,2,714,6,4812,1,707,7,209,2,705,8,29720,6,706,9,7324,1
705,0,5617,1,705,1,6327,1,709,2,1312,205,716,3,3561,2,717,4,7132,2,710,5,17672,2,714,6,4837,1,707,7,1239,7,705,8,30217,25,706,9,7349,1
705,0,5778,1,705,1,6478,1,709,2,3561,14,716,3,4134,1,717,4,10429,1,710,5,17897,2,714,6,5078,2,707,7,1257,1,705,8,30315,11,706,9,7859,4
705,0,6432,2,705,1,7543,4,709,2,5617,30,716,3,4732,2,717,4,12252,1,710,5,20401,1,714,6,7018,1,707,7,2152,28,706,8,209,3,706,9,8070,7
705,0,6461,1,705,1,8342,5,709,2,5661,3,716,3,4812,1,717,4,13749,154,710,5,24940,1,714,6,9394,2,707,7,3561,4,706,8,553,7,706,9,10565,1
705,0,6471,1,705,1,9304,1,709,2,6478,8,716,3,6140,1,717,4,15542,3,710,5,30380,2,714,6,13571,3,707,7,3701,3,706,8,559,3,706,9,10933,3
705,0,6478,2,705,1,9768,1,709,2,7018,936,716,3,8167,2,717,4,22855,14,711,5,1668,4,714,6,23724,4,707,7,6395,2,706,8,701,20,706,9,11266,96
705,0,6724,1,705,1,9800,570,709,2,7132,3,716,3,8560,1,717,4,31252,273,711,5,2152,3,715,6,81,2,707,7,6478,4,706,8,1668,8,706,9,12168,10
705,0,6939,2,705,1,9808,1,709,2,7377,197,716,3,8972,2,717,4,31976,84,711,5,3320,8,715,6,701,2,707,7,8070,6,706,8,3356,2,706,9,12222,7
705,0,8708,1,705,1,10197,2,709,2,9506,735,716,3,18302,1,717,4,33651,53,711,5,3356,1,715,6,1668,2,707,7,8075,3,706,8,3561,6,706,9,13593,2
705,0,9121,1,705,1,10292,2,709,2,9916,1,716,3,35005,7,718,4,7132,18,711,5,3561,2,715,6,3320,4,707,7,8560,1,706,8,3701,4,706,9,14780,143
705,0,11305,1,705,1,12302,196,709,2,19306,10,717,3,8,2,718,4,7314,3810,711,5,4134,106,715,6,4134,4,707,7,9156,10,706,8,5617,1,706,9,15169,801
705,0,11351,1,705,1,12742,2,709,2,19318,1,717,3,27,2,718,4,12252,55,711,5,4538,6,715,6,4436,6,707,7,10565,8,706,8,5662,27,706,9,16509,3
705,0,11427,1,705,1,13749,12,709,2,27596,2,717,3,2828,2,718,4,12392,1,711,5,4804,6,715,6,4837,316,707,7,10933,2,706,8,6453,4,706,9,16966,5
705,0,13462,18,705,1,13767,9,709,2,29863,8,717,3,2907,2,718,4,14777,2,711,5,4837,1,715,6,5078,1,707,7,12182,1,706,8,8070,2,706,9,17052,1
705,0,13749,2,705,1,13768,3,709,2,30099,4,717,3,3320,2,718,4,15857,3,711,5,7132,4,715,6,9457,1,707,7,12222,1,706,8,9457,1,706,9,17225,20
705,0,13867,2,705,1,14778,6,709,2,33651,12,717,3,4323,1,718,4,17429,1,711,5,8070,5,715,6,9800,2,707,7,13733,4,706,8,10763,2,706,9,17232,13
705,0,14492,1,705,1,14780,1,710,2,209,1,717,3,4812,1,718,4,21844,13,711,5,8075,7,715,6,9929,2,707,7,13911,1,706,8,11486,30,706,9,23516,1
705,0,15802,1,705,1,15169,7,710,2,1312,134,717,3,5078,1,718,4,22855,30,711,5,13867,2,715,6,13749,4,707,7,15169,72,706,8,12168,2,706,9,26062,8
705,0,16814,1,705,1,17897,1,710,2,2637,1,717,3,5396,2,718,4,24851,2,711,5,14265,2,715,6,14501,2,707,7,17210,4,706,8,12222,15,706,9,26101,29
705,0,19296,1,705,1,24086,2,710,2,3561,7,717,3,5617,1,718,4,28753,849,712,5,2152,2,715,6,15169,8,707,7,17225,1,706,8,15169,339,706,9,26201,8
705,0,20401,1,705,1,27645,1,710,2,4323,4,717,3,9929,1,718,4,29895,30,712,5,3561,3,715,6,17785,6,707,7,18924,48,706,8,16509,13,706,9,26228,1
705,0,21864,1,705,1,27715,10,710,2,4713,4,717,3,10429,1,718,4,31976,119,712,5,4134,2,715,6,19742,2,707,7,19535,2,706,8,24587,1,706,9,26978,4
705,0,26085,1,705,1,32795,1,710,2,5617,8,717,3,12252,3,718,4,33651,214,712,5,4766,1,715,6,31252,3,707,7,21844,33,706,8,30060,2,706,9,29960,1
705,0,27715,1,705,1,33287,1,710,2,6079,1,717,3,13693,1,719,4,2914,1,712,5,4812,2,716,6,205,2,707,7,22152,2,706,8,30315,2,706,9,33419,3
705,0,29571,4,705,1,39386,1,710,2,6461,1,717,3,13749,1,719,4,3462,882,712,5,4837,1,716,6,2510,2,707,7,23504,1,706,8,34104,1,706,9,33694,2
705,0,33287,2,706,1,721,2,710,2,6478,3,717,3,15542,1,719,4,4323,1,712,5,8070,7,716,6,3267,1,707,7,30222,3,707,8,786,3,706,9,36088,89
706,0,209,1,706,1,2200,2,710,2,7018,921,717,3,31252,2,719,4,4837,1,712,5,8075,3,716,6,3462,2,708,7,209,11,707,8,1257,1,707,9,102,248
706,0,701,6,706,1,3265,1342,710,2,7132,3,718,3,3215,4,719,4,7132,1446,712,5,13867,2,716,6,3561,1,708,7,2152,141,707,8,2900,849,707,9,209,22
706,0,1239,1,706,1,3549,2,710,2,7377,127,718,3,4134,2,719,4,14777,10,712,5,15464,1,716,6,4134,1,708,7,3356,2,707,8,2914,6,707,9,1668,25
706,0,2152,1,706,1,3561,10,710,2,8708,1,718,3,4837,2,719,4,14778,2,712,5,17964,1,716,6,4732,2,708,7,3561,61,707,8,3561,1,707,9,2152,501
706,0,2514,1,706,1,4134,1,710,2,9318,2,718,3,5408,1,719,4,19094,1,712,5,21840,2,716,6,4837,3,708,7,3701,3,707,8,3701,4,707,9,2914,4
706,0,2856,1,706,1,4766,4,710,2,9506,79,718,3,9394,1,719,4,22855,15,713,5,3356,1,716,6,6140,1,708,7,4134,1,707,8,4323,18,707,9,3561,6
706,0,3356,2,706,1,4788,2,710,2,11414,9,718,3,12392,24,719,4,23606,1,713,5,4134,2,716,6,8560,2,708,7,6432,32,707,8,6478,1,707,9,4182,23
706,0,3462,1,706,1,4837,3,710,2,13749,1,718,3,15857,1,719,4,29895,15,713,5,4230,2,716,6,8972,2,708,7,6453,6,707,8,8070,2,707,9,5779,243
706,0,3495,1,706,1,5078,2,710,2,14265,44,718,3,21844,1,719,4,31976,83,713,5,4766,2,716,6,9808,1,708,7,7018,53,707,8,10437,3,707,9,6318,7
706,0,3561,40,706,1,5400,1,710,2,16572,8,718,3,24851,4,719,4,33651,54,713,5,4814,5,716,6,9929,1,708,7,7105,2,707,8,15169,254,707,9,6334,3
706,0,3671,24,706,1,5617,1,710,2,19306,29,718,3,28753,3,720,4,2819,10,713,5,4837,1,716,6,12406,1,708,7,7342,2,707,8,22152,1,707,9,6432,11
706,0,4765,1,706,1,5663,1,710,2,19918,2,719,3,3462,2,720,4,4766,1,713,5,7015,11,716,6,18302,2,708,7,8070,2,707,8,23719,1,707,9,7018,28
706,0,4766,1,706,1,6128,8,710,2,30099,4,719,3,4134,1,720,4,4837,486,713,5,7341,1,716,6,35005,7,708,7,8075,2,708,8,14,4,707,9,8070,3
706,0,6342,36,706,1,7132,2,710,2,33438,1,719,3,4812,1,720,4,7132,6,713,5,8070,2,717,6,8,3,708,7,9156,9,708,8,29,5,707,9,8075,2
706,0,6354,1,706,1,8342,3,710,2,33651,13,719,3,4837,6,720,4,14777,6,713,5,8866,1,717,6,27,1,708,7,10565,9,708,8,680,7,707,9,10565,1
706,0,6400,1,706,1,8376,3,711,2,209,18,719,3,5078,5,720,4,22855,15,713,5,8972,1,717,6,2828,2,708,7,10763,4,708,8,1668,4,707,9,10763,7
706,0,6432,4,706,1,8400,71,711,2,1312,257,719,3,7132,1,720,4,25074,12,713,5,13488,6,717,6,2907,2,708,7,11486,5,708,8,2152,2,707,9,10794,21
706,0,6724,1,706,1,9318,1,711,2,3320,1,719,3,9116,1,720,4,31976,84,713,5,13867,2,717,6,3320,4,708,7,11509,26,708,8,3561,2,707,9,11944,41
706,0,6939,1,706,1,9416,2,711,2,3561,2,719,3,9808,1,721,4,3561,1,713,5,14501,2,717,6,4323,2,708,7,12168,4,708,8,3701,4,707,9,12179,2
706,0,6993,2,706,1,11062,1,711,2,4134,1,719,3,9919,1,721,4,4134,4,713,5,16206,1,717,6,4812,1,708,7,12179,31,708,8,4513,1,707,9,12222,1
706,0,7132,1,706,1,11351,2,711,2,4323,4,719,3,11351,4,721,4,4837,2,713,5,19817,1,717,6,5078,6,708,7,12182,5,708,8,5662,11,707,9,14780,909
706,0,7393,1,706,1,11486,3,711,2,6478,3,719,3,19094,5,721,4,6724,17,714,5,8,6,717,6,5396,1,708,7,12222,12,708,8,6327,3,707,9,15169,270
706,0,7552,1,706,1,12297,3,711,2,7132,14,720,3,1668,1,721,4,7132,1,714,5,852,4,717,6,9929,1,708,7,14134,4,708,8,6461,1,707,9,19296,2
706,0,8002,1,706,1,14777,10,711,2,7377,236,720,3,4134,2,721,4,8151,1,714,5,3561,1,717,6,10429,1,708,7,14780,32,708,8,7065,3,707,9,20461,7
706,0,8151,1,706,1,14778,10,711,2,8001,1,720,3,4766,1,721,4,8708,1,714,5,4134,2,717,6,12252,3,708,7,14806,24,708,8,7472,6,707,9,21945,19
706,0,8400,3,706,1,15169,6,711,2,9506,79,720,3,4812,1,721,4,9394,1,714,5,4812,1,717,6,13693,4,708,7,15169,86,708,8,8075,2,707,9,25751,1
706,0,8560,1,706,1,15802,1,711,2,11537,1,720,3,4837,9,721,4,13749,1179,714,5,7018,2,717,6,13749,2,708,7,15293,1,708,8,9457,1,707,9,26101,312
706,0,9121,1,706,1,17465,4,711,2,11840,1,720,3,9800,2,721,4,14777,9,714,5,8075,2,717,6,15542,1,708,7,18713,2,708,8,11078,2,707,9,29748,2
706,0,9394,1,706,1,17506,4,711,2,13749,1,720,3,25074,1,721,4,14778,2,714,5,13571,3,718,6,3215,2,708,7,18754,1,708,8,11486,4,707,9,36088,415
706,0,11062,2,706,1,18182,1,711,2,14265,365,721,3,81,2,721,4,22855,30,714,5,13867,2,718,6,4134,9,708,7,18924,48,708,8,11922,8,708,9,297,2
706,0,11398,1,706,1,18229,3,711,2,19918,207,721,3,3462,1,721,4,29895,94,714,5,22822,4,718,6,4812,1,708,7,21568,21,708,8,13768,1539,708,9,1668,11
706,0,11819,1,706,1,20773,8,711,2,22625,1,721,3,4134,26,721,4,31976,84,714,5,23724,3,718,6,4837,4,708,7,21844,36,708,8,13789,5,708,9,2152,327
706,0,13462,15,706,1,22011,1,711,2,29863,8,721,3,4812,1,721,4,35315,2,715,5,81,2,718,6,5408,2,708,7,22758,7,708,8,14492,2,708,9,3356,2
706,0,13867,1,706,1,25956,2,711,2,30099,12,721,3,4837,27,721,4,37945,1,715,5,209,1,718,6,12392,11,708,7,25751,3,708,8,15169,503,708,9,3561,2
706,0,17228,1,706,1,34104,4,711,2,33260,4,721,3,6221,1,722,4,8,1,715,5,701,2,718,6,15857,1,708,7,26101,1,708,8,17964,36,708,9,4182,18
706,0,17608,1,706,1,35315,6,711,2,33651,113,721,3,6724,3,722,4,3786,24,715,5,2152,1,718,6,21844,2,708,7,32313,1,708,8,22489,3,708,9,5779,188
706,0,17858,1,706,1,36727,2,712,2,104,1,721,3,7132,1,722,4,4134,2,715,5,3356,1,718,6,24851,4,708,7,32799,4,708,8,23719,8,708,9,6432,2
706,0,18229,2,706,1,39386,1,712,2,209,24,721,3,8151,1,722,4,4538,1,715,5,3561,1,718,6,28753,3,708,7,33419,18,708,8,30209,3,708,9,7132,7
706,0,19262,2,707,1,158,1,712,2,1312,106,721,3,8321,1,722,4,4691,1,715,5,4134,2,718,6,30380,1,708,7,33694,17,708,8,30315,2,708,9,8070,5
706,0,20115,1,707,1,1257,4,712,2,2552,1,721,3,8708,2,722,4,4766,1,715,5,4436,4,718,6,36856,4,709,7,2152,1,708,8,32346,17,708,9,8176,6
706,0,22291,1,707,1,2852,2,712,2,3561,15,721,3,9394,2,722,4,4808,2,715,5,4837,308,719,6,3462,2,709,7,3561,1,709,8,7132,1,708,9,10565,1
706,0,23404,1,707,1,3265,1402,712,2,4181,1,721,3,13749,3,722,4,6467,36,715,5,5078,2,719,6,3595,2,709,7,8070,3,709,8,8070,2,708,9,11922,1
706,0,23771,1,707,1,3491,2,712,2,4766,1,721,3,17850,2,722,4,7132,4,715,5,8075,4,719,6,4812,1,709,7,9156,1,709,8,15169,4,708,9,11944,66
706,0,26085,2,707,1,3561,19,712,2,6478,13,721,3,18118,1,722,4,10421,2,715,5,9457,1,719,6,4837,4,709,7,10565,1,710,8,3356,1,708,9,12079,4
706,0,26101,3,707,1,4134,129,712,2,7132,28,722,3,8,2,722,4,12252,1,715,5,9800,4,719,6,5078,2,709,7,15169,5,710,8,6079,2,708,9,12179,2
706,0,26831,1,707,1,4323,1,712,2,7377,94,722,3,2152,2,722,4,13749,4,715,5,10223,1,719,6,9116,2,709,7,18924,48,710,8,8070,2,708,9,14780,652
706,0,27364,1,707,1,4766,2,712,2,8001,1,722,3,3356,6,722,4,14501,1,715,5,13749,5,719,6,9803,1,709,7,19306,281,710,8,8560,1,708,9,15169,52
706,0,30099,1,707,1,4812,2,712,2,9506,469,722,3,3786,1,722,4,14778,4,715,5,14501,1,719,6,9808,1,709,7,20718,4,710,8,9318,136,708,9,26101,118
706,0,33287,6,707,1,4814,1,712,2,11414,8,722,3,4134,25,722,4,27183,1,715,5,17785,2,719,6,9919,1,709,7,21844,1,710,8,9457,1,708,9,36088,292
706,0,33657,1,707,1,4837,3,712,2,11537,1,722,3,4538,15,722,4,29895,4,715,5,19742,1,719,6,11351,2,710,7,271,12,710,8,15169,4,709,9,3356,2
707,0,205,1,707,1,6461,9,712,2,11840,4,722,3,4691,1,722,4,31976,85,715,5,23724,1,719,6,17897,3,710,7,1239,2,710,8,27810,64,709,9,8070,1
707,0,209,1,707,1,6478,2,712,2,14265,260,722,3,4766,1,722,4,32666,1,715,5,24138,1,719,6,19094,3,710,7,3356,2,710,8,30380,1,709,9,8075,2
707,0,1221,1,707,1,7132,2,712,2,16467,6,722,3,4808,3,722,4,33651,19,715,5,31252,1,719,6,23606,1,710,7,3582,5,711,8,2116,1,710,9,209,2
707,0,2518,1,707,1,8376,2,712,2,17964,99,722,3,6467,1,723,4,3462,3,716,5,205,3,720,6,1668,2,710,7,3701,3,711,8,2856,2,710,9,553,29
707,0,2914,1,707,1,9318,1,712,2,19181,1,722,3,6746,1,723,4,4134,2,716,5,1241,2,720,6,2819,2,710,7,8070,5,711,8,3320,1,710,9,1239,2
707,0,3257,1,707,1,9416,1,712,2,19918,371,722,3,9457,1,723,4,4323,1,716,5,1785,2,720,6,4134,4,710,7,9156,3,711,8,3356,2,710,9,1668,8
707,0,3269,1,707,1,11486,4,712,2,30099,4,722,3,10421,1,723,4,7132,35,716,5,3561,1,720,6,4766,2,710,7,10565,3,711,8,4766,1,710,9,2152,154
707,0,3356,1,707,1,14777,9,712,2,33260,8,722,3,11103,1,723,4,8560,1,716,5,4134,1,720,6,4837,2,710,7,15169,31,711,8,4771,4,710,9,2637,17
707,0,3549,1,707,1,14778,10,712,2,33651,86,722,3,13749,3,723,4,9318,1,716,5,4732,2,720,6,9800,2,710,7,18924,48,711,8,4837,1,710,9,2911,4
707,0,3561,35,707,1,15169,6,713,2,81,3,722,3,14501,2,723,4,14778,11,716,5,6724,1,720,6,25074,2,710,7,19306,36,711,8,6079,1,710,9,2914,4
707,0,3671,75,707,1,17633,1,713,2,209,37,722,3,14985,1,723,4,21844,1,716,5,7132,1,720,6,36856,4,710,7,21844,10,711,8,6830,1,710,9,3356,7
707,0,4134,15,707,1,17672,1,713,2,1312,84,722,3,18118,3,723,4,26277,1,716,5,8070,2,721,6,81,2,710,7,30380,4,711,8,6871,1,710,9,3549,4
707,0,4323,1,707,1,17964,71,713,2,3561,3,722,3,27183,2,723,4,29895,8,716,5,8560,2,721,6,4134,42,711,7,3,1,711,8,7132,1,710,9,3561,139
707,0,4755,1,707,1,20773,12,713,2,4323,5,722,3,32666,2,723,4,30983,1,716,5,8972,2,721,6,4812,1,711,7,225,14,711,8,8070,4,710,9,3707,43
707,0,5617,2,707,1,25847,2,713,2,6478,7,723,3,577,1,723,4,31976,84,716,5,18302,2,721,6,4837,40,711,7,1239,10,711,8,9471,1,710,9,4182,8
707,0,6327,1,707,1,33287,1,713,2,7015,1,723,3,2828,1,723,4,32666,3697,716,5,35005,7,721,6,6221,6,711,7,1668,2,711,8,15169,4,710,9,4265,6
707,0,6432,1,708,1,3265,1353,713,2,7018,95,723,3,3269,6,724,4,8,1,717,5,8,2,721,6,6724,2,711,7,2116,5,712,8,4,1,710,9,4436,41
707,0,6496,2,708,1,3561,12,713,2,7132,3,723,3,3462,1,724,4,3257,1,717,5,27,1,721,6,7132,1,711,7,2152,2,712,8,209,2,710,9,4513,1
707,0,6740,1,708,1,3786,10,713,2,7377,74,723,3,3491,2,724,4,3340,1,717,5,2828,2,721,6,8151,1,711,7,2856,4,712,8,3209,1,710,9,6318,5
707,0,6939,1,708,1,4134,8,713,2,7774,1,723,3,4134,15,724,4,4134,1,717,5,2907,2,721,6,8321,4,711,7,3320,1,712,8,3816,1317,710,9,6334,59
707,0,7132,1,708,1,4766,1,713,2,9506,74,723,3,4538,2,724,4,4230,1,717,5,3320,2,721,6,9394,2,711,7,3356,5,712,8,8070,2,710,9,6432,118
707,0,7643,1,708,1,4812,4,713,2,11414,2,723,3,4766,1,724,4,4766,1,717,5,3561,1,721,6,13749,3,711,7,3561,1,712,8,15169,4,710,9,6453,17
707,0,7738,1,708,1,4837,13,713,2,14265,218,723,3,4812,1,724,4,4837,3,717,5,4323,2,721,6,17850,6,711,7,3598,1,712,8,17964,15,710,9,7091,3
707,0,8151,1,708,1,5617,53,713,2,14501,1,723,3,8560,1,724,4,9370,317,717,5,4812,2,721,6,18118,5,711,7,3701,3,713,8,109,6,710,9,7132,1
707,0,8732,1,708,1,7015,5,713,2,16572,4,723,3,9318,2,724,4,14117,1,717,5,5078,6,721,6,36856,2,711,7,4766,4,713,8,2116,2,710,9,7224,7
707,0,9121,1,708,1,8708,2,713,2,19817,220,723,3,9808,1,724,4,14280,1,717,5,5396,1,722,6,8,2,711,7,4837,3,713,8,2856,1,710,9,7252,1
707,0,9304,1,708,1,9768,1,713,2,19918,411,723,3,16265,1,724,4,14778,12,717,5,5617,2,722,6,3786,1,711,7,6079,2,713,8,3356,1,710,9,7743,18
707,0,9808,1,708,1,9919,2,713,2,29863,4,723,3,18118,3,724,4,18812,1,717,5,8070,2,722,6,4134,29,711,7,6830,6,713,8,4766,2,710,9,7912,6
707,0,11426,1,708,1,11486,4,713,2,30099,8,723,3,20115,2,724,4,22855,30,717,5,10429,1,722,6,4538,1,711,7,6871,1,713,8,4771,4,710,9,8070,2
707,0,11486,1,708,1,14383,6,713,2,33260,8,723,3,21844,5,724,4,25369,323,717,5,12252,2,722,6,4691,1,711,7,7132,1,713,8,4837,2,710,9,8075,2
707,0,12262,1,708,1,14777,10,714,2,209,52,723,3,26277,2,724,4,30983,452,717,5,13693,2,722,6,4766,1,711,7,8070,17,713,8,6830,2,710,9,8182,16
707,0,13367,1,708,1,14778,14,714,2,226,2,723,3,30015,1,724,4,31976,84,717,5,13749,1,722,6,4808,3,711,7,8075,3,713,8,6871,2,710,9,10565,1
707,0,13462,20,708,1,14780,1,714,2,1312,84,723,3,30983,1,724,4,33287,3,717,5,15542,1,722,6,4812,2,711,7,8362,4,713,8,7011,1,710,9,10763,9
707,0,14272,1,708,1,15169,4,714,2,3557,1,724,3,8,2,725,4,3,1,717,5,31252,1,722,6,6467,1,711,7,8560,1,713,8,8070,2,710,9,10794,15
707,0,14390,1,708,1,17147,2,714,2,3561,7,724,3,3257,1,725,4,81,18,718,5,2152,2,722,6,9457,1,711,7,9156,6,713,8,9471,2,710,9,11266,95
707,0,14742,2,708,1,17429,1,714,2,3659,1,724,3,3269,1,725,4,217,1,718,5,3215,2,722,6,10421,1,711,7,9471,1,713,8,13488,1,710,9,11486,4
707,0,14779,1,708,1,17964,100,714,2,4814,12,724,3,3340,2,725,4,1239,1,718,5,3356,1,722,6,11103,2,711,7,10565,6,713,8,15169,4,710,9,11944,66
707,0,17621,1,708,1,20773,8,714,2,4983,108,724,3,3491,2,725,4,1955,1,718,5,4134,3,722,6,12252,2,711,7,12222,1,713,8,16206,1,710,9,12147,16
707,0,19262,2,708,1,25074,7,714,2,5550,4,724,3,4134,1,725,4,2152,8,718,5,5408,2,722,6,13749,3,711,7,15169,51,714,8,852,1,710,9,12168,2
707,0,19296,1,708,1,25847,20,714,2,7018,151,724,3,4766,6,725,4,2200,1,718,5,6429,1,722,6,14501,2,711,7,17430,1,714,8,3215,45,710,9,12179,110
707,0,21844,1,708,1,27696,749,714,2,7132,3,724,3,4812,1,725,4,2914,2,718,5,8070,2,722,6,14985,2,711,7,18924,50,714,8,3561,1,710,9,12180,34
707,0,25973,1,708,1,32244,1,714,2,7377,70,724,3,4837,13,725,4,3215,1,718,5,12392,11,722,6,17785,1,711,7,21844,12,714,8,4134,1,710,9,12182,6
707,0,26085,1,708,1,35315,1,714,2,9506,234,724,3,5408,1,725,4,3265,2,718,5,21844,1,722,6,18118,2,712,7,3356,1,714,8,7015,1,710,9,12217,11
707,0,26101,3,709,1,701,1,714,2,14265,482,724,3,6746,1,725,4,3356,2,718,5,24851,4,722,6,27183,1,712,7,3701,1,714,8,8075,2,710,9,12222,18
707,0,26831,1,709,1,3265,1385,714,2,14501,1,724,3,9370,2,725,4,3561,15,718,5,28753,2,722,6,32666,2,712,7,7018,1,714,8,15169,4,710,9,13323,19
707,0,27699,1,709,1,3462,1,714,2,19918,303,724,3,9457,1,725,4,3595,1,719,5,3356,1,723,6,2828,2,712,7,8070,2,715,8,701,1,710,9,13756,8
707,0,30890,1,709,1,3561,13,714,2,29863,8,724,3,9808,1,725,4,3701,8,719,5,3462,1,723,6,3269,6,712,7,8075,2,715,8,3356,1,710,9,14297,3
707,0,31976,2,709,1,3786,12,714,2,30099,4,724,3,14117,1,725,4,4134,1,719,5,3561,1,723,6,3462,2,712,7,8560,2,715,8,3462,4,710,9,14494,11
707,0,33651,1,709,1,4134,2,714,2,33260,8,724,3,14280,1,725,4,4181,58,719,5,4812,1,723,6,3491,2,712,7,8642,34,715,8,8070,2,710,9,14806,36
708,0,209,1,709,1,4766,4,714,2,33651,3,724,3,18118,1,725,4,5650,11,719,5,4837,4,723,6,4134,24,712,7,9156,3,715,8,13749,4271,710,9,14904,1
708,0,701,1,709,1,4812,3,714,2,36351,1,724,3,18812,1,725,4,5713,3,719,5,5078,2,723,6,4766,2,712,7,10565,3,715,8,15169,4,710,9,15104,68
708,0,2379,1,709,1,4837,4,715,2,47,1,724,3,25369,2,725,4,6140,1,719,5,7132,1,723,6,4812,1,712,7,12222,1,715,8,19742,1303,710,9,15169,581
708,0,2711,1,709,1,6327,1,715,2,81,1,724,3,27699,1,725,4,6432,9,719,5,8070,4,723,6,4837,1,712,7,15169,60,716,8,3356,2,710,9,15270,2
708,0,3352,1,709,1,6461,36,715,2,209,2,724,3,30983,2,725,4,7132,3,719,5,9116,2,723,6,8560,1,712,7,18924,46,716,8,4755,190,710,9,16509,1
708,0,3495,1,709,1,8881,1,715,2,1312,84,724,3,33287,1,725,4,9145,1,719,5,9919,1,723,6,9318,2,712,7,21844,7,716,8,7132,1,710,9,17225,192
708,0,3561,5,709,1,9318,2,715,2,3561,12,725,3,1955,1,725,4,9156,2,719,5,11351,2,723,6,9808,1,713,7,109,6,716,8,8075,4,710,9,17233,1
708,0,3671,15,709,1,9908,1,715,2,4837,1,725,3,3462,2,725,4,11643,1,719,5,19094,3,723,6,18118,3,713,7,701,2,716,8,8972,2,710,9,17392,1
708,0,4609,1,709,1,9916,1,715,2,7018,144,725,3,3595,1,725,4,12222,4,720,5,1668,2,723,6,20115,2,713,7,2116,9,716,8,15169,4,710,9,20021,2
708,0,4766,2,709,1,10316,1,715,2,7132,3,725,3,3786,1,725,4,13749,14,720,5,3462,1,723,6,21844,6,713,7,2152,19,717,8,3356,1,710,9,20461,27
708,0,4837,6,709,1,12271,1,715,2,7377,78,725,3,4134,2,725,4,14778,5,720,5,4134,3,723,6,26277,2,713,7,2856,3,717,8,5078,1,710,9,21844,4
